line	trial	heading date
'PINNACLE'	Expt12_2006_Williston	58
'PINNACLE'	FHBN_2006_Crookston07	56.5
'PINNACLE'	FHBN_2006_Fargo	54
'PINNACLE'	FHBN_2006_Langdon	49
'PINNACLE'	CAPWUE_2012_NormN-Irr_Aberdeen	167.3
'PINNACLE'	CAPWUE_2012_LowN-Irr_Aberdeen	165.999999999999
'PINNACLE'	CAPWUE_2013_NormN-Irr_Aberdeen	163
'PINNACLE'	CAPWUE_2013_LowN-Irr_Aberdeen	162.2
'2ND21865-6'	Expt12_2006_Carrington	62.9
'2ND21865-6'	Expt12_2006_Minot	57.2
'2ND21865-6'	Expt12_2006_NessonValley	51.49
'2ND21865-6'	Expt12_2006_Sidney	55
'2ND21865-6'	Expt12_2006_Williston	58.1
'2ND21865-6'	FHBN_2006_Crookston07	56.5
'2ND21865-6'	FHBN_2006_Fargo	53
'2ND21865-6'	FHBN_2006_Langdon	49
'2ND21867'	Expt12_2006_Carrington	58.1
'2ND21867'	Expt12_2006_Minot	56.6
'2ND21867'	Expt12_2006_NessonValley	47.7
'2ND21867'	Expt12_2006_Sidney	53
'2ND21867'	Expt12_2006_Williston	56.3
'2ND21867'	FHBN_2006_Crookston07	54.5
'2ND21867'	FHBN_2006_Fargo	53
'2ND21867'	FHBN_2006_Langdon	50
'2ND22025'	Expt12_2006_Carrington	58.6
'2ND22025'	Expt12_2006_Minot	56.3
'2ND22025'	Expt12_2006_NessonValley	48.86
'2ND22025'	Expt12_2006_Sidney	54
'2ND22025'	Expt12_2006_Williston	56.7
'2ND22025'	FHBN_2006_Crookston07	54
'2ND22025'	FHBN_2006_Fargo	53
'2ND22025'	FHBN_2006_Langdon	46
'2ND22025'	CAPWUE_2012_NormN-Irr_Aberdeen	166.5
'2ND22025'	CAPWUE_2012_LowN-Irr_Aberdeen	164.999999999999
'2ND22025'	CAPWUE_2013_NormN-Irr_Aberdeen	162
'2ND22025'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'ND22182'	Expt12_2006_Carrington	56.9
'ND22182'	Expt12_2006_Minot	57.1
'ND22182'	Expt12_2006_NessonValley	47.08
'ND22182'	Expt12_2006_Sidney	54
'ND22182'	Expt12_2006_Williston	55.9
'ND22182'	FHBN_2006_Crookston07	53.5
'ND22182'	FHBN_2006_Fargo	53
'ND22182'	FHBN_2006_Langdon	50
'ND22895'	Expt12_2006_Carrington	60.4
'ND22895'	Expt12_2006_Minot	57.5
'ND22895'	Expt12_2006_NessonValley	47.79
'ND22895'	Expt12_2006_Sidney	53
'ND22895'	Expt12_2006_Williston	56.9
'ND22895'	FHBN_2006_Crookston07	54.5
'ND22895'	FHBN_2006_Fargo	54
'ND22895'	FHBN_2006_Langdon	48
'2ND22927'	Expt12_2006_Carrington	61.9
'2ND22927'	Expt12_2006_Minot	57.4
'2ND22927'	Expt12_2006_NessonValley	49.4
'2ND22927'	Expt12_2006_Sidney	54
'2ND22927'	Expt12_2006_Williston	57.4
'2ND22927'	FHBN_2006_Crookston07	55.5
'2ND22927'	FHBN_2006_Fargo	53
'2ND22927'	FHBN_2006_Langdon	48
'2ND22928'	Expt12_2006_Carrington	59.3
'2ND22928'	Expt12_2006_Minot	56.9
'2ND22928'	Expt12_2006_NessonValley	48.37
'2ND22928'	Expt12_2006_Sidney	53
'2ND22928'	Expt12_2006_Williston	56.6
'2ND22928'	FHBN_2006_Crookston07	55.5
'2ND22928'	FHBN_2006_Fargo	54
'2ND22928'	FHBN_2006_Langdon	47
'2ND22947'	Expt12_2006_Carrington	59.9
'2ND22947'	Expt12_2006_Minot	57.3
'2ND22947'	Expt12_2006_NessonValley	49.39
'2ND22947'	Expt12_2006_Sidney	53
'2ND22947'	Expt12_2006_Williston	56.4
'2ND22947'	FHBN_2006_Crookston07	55
'2ND22947'	FHBN_2006_Fargo	53
'2ND22947'	FHBN_2006_Langdon	50
'ND22996'	Expt12_2006_Carrington	61.3
'ND22996'	Expt12_2006_Minot	57.3
'ND22996'	Expt12_2006_NessonValley	51.52
'ND22996'	Expt12_2006_Sidney	55
'ND22996'	Expt12_2006_Williston	58.3
'ND22996'	FHBN_2006_Crookston07	55
'ND22996'	FHBN_2006_Fargo	53
'ND22996'	FHBN_2006_Langdon	50
'ND23117'	Expt12_2006_Carrington	56.1
'ND23117'	Expt12_2006_Minot	56.9
'ND23117'	Expt12_2006_NessonValley	43.55
'ND23117'	Expt12_2006_Sidney	51
'ND23117'	Expt12_2006_Williston	55.3
'ND23117'	FHBN_2006_Crookston07	53
'ND23117'	FHBN_2006_Fargo	43
'ND23117'	FHBN_2006_Langdon	49
'2ND23146'	Expt12_2006_Carrington	59.2
'2ND23146'	Expt12_2006_Minot	57.5
'2ND23146'	Expt12_2006_NessonValley	48.51
'2ND23146'	Expt12_2006_Sidney	54
'2ND23146'	Expt12_2006_Williston	56.8
'2ND23146'	FHBN_2006_Crookston07	57
'2ND23146'	FHBN_2006_Fargo	50
'2ND23146'	FHBN_2006_Langdon	49
'2ND23164'	Expt12_2006_Carrington	57.8
'2ND23164'	Expt12_2006_Minot	57.4
'2ND23164'	Expt12_2006_NessonValley	48.74
'2ND23164'	Expt12_2006_Sidney	53
'2ND23164'	Expt12_2006_Williston	56.8
'2ND23164'	FHBN_2006_Crookston07	54.5
'2ND23164'	FHBN_2006_Fargo	54
'2ND23164'	FHBN_2006_Langdon	50
'2ND23203'	Expt12_2006_Carrington	58.7
'2ND23203'	Expt12_2006_Minot	57.6
'2ND23203'	Expt12_2006_NessonValley	47.37
'2ND23203'	Expt12_2006_Sidney	53
'2ND23203'	Expt12_2006_Williston	56.4
'2ND23203'	FHBN_2006_Crookston07	54
'2ND23203'	FHBN_2006_Fargo	53
'2ND23203'	FHBN_2006_Langdon	48
'2ND23203'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'2ND23203'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND23203'	CAPWUE_2013_NormN-Irr_Aberdeen	161.5
'2ND23203'	CAPWUE_2013_LowN-Irr_Aberdeen	160
'2ND24179'	Expt12_2006_Carrington	56.4
'2ND24179'	Expt12_2006_Minot	56
'2ND24179'	Expt12_2006_NessonValley	47.67
'2ND24179'	Expt12_2006_Sidney	52
'2ND24179'	Expt12_2006_Williston	54.4
'2ND24179'	FHBN_2006_Crookston07	53.5
'2ND24179'	FHBN_2006_Fargo	48
'2ND24179'	FHBN_2006_Langdon	46
'2ND24190'	Expt12_2006_Carrington	57.5
'2ND24190'	Expt12_2006_Minot	56.3
'2ND24190'	Expt12_2006_NessonValley	48
'2ND24190'	Expt12_2006_Sidney	53
'2ND24190'	Expt12_2006_Williston	55.7
'2ND24190'	FHBN_2006_Crookston07	53.5
'2ND24190'	FHBN_2006_Fargo	53
'2ND24190'	FHBN_2006_Langdon	48
'2ND24205'	Expt12_2006_Carrington	57.6
'2ND24205'	Expt12_2006_Minot	56.9
'2ND24205'	Expt12_2006_NessonValley	47.04
'2ND24205'	Expt12_2006_Sidney	52
'2ND24205'	Expt12_2006_Williston	56.6
'2ND24205'	FHBN_2006_Crookston07	53.5
'2ND24205'	FHBN_2006_Fargo	57
'2ND24205'	FHBN_2006_Langdon	46
'2ND24253'	Expt12_2006_Carrington	56.7
'2ND24253'	Expt12_2006_Minot	54.6
'2ND24253'	Expt12_2006_NessonValley	46.2
'2ND24253'	Expt12_2006_Sidney	52
'2ND24253'	Expt12_2006_Williston	55.4
'2ND24253'	FHBN_2006_Crookston07	54
'2ND24253'	FHBN_2006_Fargo	53
'2ND24253'	FHBN_2006_Langdon	47
'2ND24338'	Expt12_2006_Carrington	56.8
'2ND24338'	Expt12_2006_Minot	56.4
'2ND24338'	Expt12_2006_NessonValley	45.88
'2ND24338'	Expt12_2006_Sidney	51
'2ND24338'	Expt12_2006_Williston	54.5
'2ND24338'	FHBN_2006_Crookston07	53
'2ND24338'	FHBN_2006_Fargo	49
'2ND24338'	FHBN_2006_Langdon	46
'2ND24379'	Expt12_2006_Carrington	57.9
'2ND24379'	Expt12_2006_Minot	57.3
'2ND24379'	Expt12_2006_NessonValley	47.95
'2ND24379'	Expt12_2006_Sidney	52
'2ND24379'	Expt12_2006_Williston	55.9
'2ND24379'	FHBN_2006_Crookston07	54.5
'2ND24379'	FHBN_2006_Fargo	54
'2ND24379'	FHBN_2006_Langdon	50
'2ND24408'	Expt12_2006_Carrington	56.9
'2ND24408'	Expt12_2006_Minot	56.6
'2ND24408'	Expt12_2006_NessonValley	47.17
'2ND24408'	Expt12_2006_Sidney	52
'2ND24408'	Expt12_2006_Williston	54.6
'2ND24408'	FHBN_2006_Crookston07	53
'2ND24408'	FHBN_2006_Fargo	51
'2ND24408'	FHBN_2006_Langdon	46
'2ND24434'	Expt12_2006_Carrington	59.5
'2ND24434'	Expt12_2006_Minot	57.4
'2ND24434'	Expt12_2006_NessonValley	50.72
'2ND24434'	Expt13_2006_Sidney	53
'2ND24434'	Expt12_2006_Williston	58.1
'2ND24434'	FHBN_2006_Crookston07	55.5
'2ND24434'	FHBN_2006_Fargo	55
'2ND24434'	FHBN_2006_Langdon	53
'2ND24455'	Expt12_2006_Carrington	62.6
'2ND24455'	Expt12_2006_Minot	58.2
'2ND24455'	Expt12_2006_NessonValley	50.23
'2ND24455'	Expt12_2006_Sidney	55
'2ND24455'	Expt12_2006_Williston	57.2
'2ND24455'	FHBN_2006_Crookston07	55.5
'2ND24455'	FHBN_2006_Fargo	54
'2ND24455'	FHBN_2006_Langdon	54
'2ND24455'	CAPWUE_2012_NormN-Irr_Aberdeen	167
'2ND24455'	CAPWUE_2012_LowN-Irr_Aberdeen	164.999999999999
'2ND24455'	CAPWUE_2013_NormN-Irr_Aberdeen	164
'2ND24455'	CAPWUE_2013_LowN-Irr_Aberdeen	164
'2ND24519'	Expt12_2006_Carrington	57.8
'2ND24519'	Expt12_2006_Minot	56.2
'2ND24519'	Expt12_2006_NessonValley	47.77
'2ND24519'	Expt12_2006_Sidney	53
'2ND24519'	Expt12_2006_Williston	55.8
'2ND24519'	FHBN_2006_Crookston07	54.5
'2ND24519'	FHBN_2006_Fargo	54
'2ND24519'	FHBN_2006_Langdon	47
'ND24564'	Expt12_2006_Carrington	58.4
'ND24564'	Expt12_2006_Minot	58.2
'ND24564'	Expt12_2006_NessonValley	47.86
'ND24564'	Expt12_2006_Sidney	53
'ND24564'	Expt12_2006_Williston	57.9
'ND24564'	FHBN_2006_Crookston07	55
'ND24564'	FHBN_2006_Fargo	53
'ND24564'	FHBN_2006_Langdon	47
'2ND24168'	Expt13_2006_Carrington	61.7
'2ND24168'	Expt13_2006_Minot	55.93
'2ND24168'	Expt13_2006_NessonValley	48.16
'2ND24168'	Expt13_2006_Sidney	52
'2ND24168'	Expt13_2006_Williston	57
'2ND24168'	FHBN_2006_Crookston07	54
'2ND24168'	FHBN_2006_Fargo	50
'2ND24168'	FHBN_2006_Langdon	50
'2ND24168'	CAPWUE_2012_NormN-Irr_Aberdeen	163.5
'2ND24168'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND24168'	CAPWUE_2013_NormN-Irr_Aberdeen	163.5
'2ND24168'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'2ND24170'	Expt13_2006_Carrington	63.2
'2ND24170'	Expt13_2006_Minot	56.16
'2ND24170'	Expt13_2006_NessonValley	49.45
'2ND24170'	Expt13_2006_Sidney	53
'2ND24170'	Expt13_2006_Williston	55.9
'2ND24170'	FHBN_2006_Crookston07	54
'2ND24170'	FHBN_2006_Fargo	53
'2ND24170'	FHBN_2006_Langdon	50
'2ND24175'	Expt13_2006_Carrington	62
'2ND24175'	Expt13_2006_Minot	56.07
'2ND24175'	Expt13_2006_NessonValley	51.09
'2ND24175'	Expt13_2006_Sidney	54
'2ND24175'	Expt13_2006_Williston	57.7
'2ND24175'	FHBN_2006_Crookston07	55
'2ND24175'	FHBN_2006_Fargo	54
'2ND24175'	FHBN_2006_Langdon	47
'2ND24178'	Expt13_2006_Carrington	62.2
'2ND24178'	Expt13_2006_Minot	55.15
'2ND24178'	Expt13_2006_NessonValley	46.81
'2ND24178'	Expt13_2006_Sidney	52
'2ND24178'	Expt13_2006_Williston	54
'2ND24178'	FHBN_2006_Crookston07	53
'2ND24178'	FHBN_2006_Fargo	47
'2ND24178'	FHBN_2006_Langdon	46
'2ND24181'	Expt13_2006_Carrington	62.8
'2ND24181'	Expt13_2006_Minot	56.68
'2ND24181'	Expt13_2006_NessonValley	49.2
'2ND24181'	Expt13_2006_Sidney	54
'2ND24181'	Expt13_2006_Williston	56.9
'2ND24181'	FHBN_2006_Crookston07	55
'2ND24181'	FHBN_2006_Fargo	54
'2ND24181'	FHBN_2006_Langdon	48
'2ND24186'	Expt13_2006_Carrington	61.2
'2ND24186'	Expt13_2006_Minot	55.79
'2ND24186'	Expt13_2006_NessonValley	48.55
'2ND24186'	Expt13_2006_Sidney	53
'2ND24186'	Expt13_2006_Williston	55.7
'2ND24186'	FHBN_2006_Crookston07	54
'2ND24186'	FHBN_2006_Fargo	53
'2ND24186'	FHBN_2006_Langdon	46
'2ND24189'	Expt13_2006_Carrington	61.4
'2ND24189'	Expt13_2006_Minot	54.84
'2ND24189'	Expt13_2006_NessonValley	48.41
'2ND24189'	Expt13_2006_Sidney	53
'2ND24189'	Expt13_2006_Williston	55.6
'2ND24189'	FHBN_2006_Crookston07	54
'2ND24189'	FHBN_2006_Fargo	54
'2ND24189'	FHBN_2006_Langdon	46
'2ND24209'	Expt13_2006_Carrington	62.4
'2ND24209'	Expt13_2006_Minot	58
'2ND24209'	Expt13_2006_NessonValley	50.57
'2ND24209'	Expt13_2006_Sidney	53
'2ND24209'	Expt13_2006_Williston	56.3
'2ND24209'	FHBN_2006_Crookston07	55.5
'2ND24209'	FHBN_2006_Fargo	54
'2ND24209'	FHBN_2006_Langdon	47
'2ND24216'	Expt13_2006_Carrington	61.8
'2ND24216'	Expt13_2006_Minot	58.12
'2ND24216'	Expt13_2006_NessonValley	50.53
'2ND24216'	Expt13_2006_Sidney	54
'2ND24216'	Expt13_2006_Williston	56.8
'2ND24216'	FHBN_2006_Crookston07	54
'2ND24216'	FHBN_2006_Fargo	57
'2ND24216'	FHBN_2006_Langdon	48
'2ND24221'	Expt13_2006_Carrington	62.2
'2ND24221'	Expt13_2006_Minot	56.35
'2ND24221'	Expt13_2006_NessonValley	49.52
'2ND24221'	Expt13_2006_Sidney	52
'2ND24221'	Expt13_2006_Williston	55.7
'2ND24221'	FHBN_2006_Crookston07	54.5
'2ND24221'	FHBN_2006_Fargo	51
'2ND24221'	FHBN_2006_Langdon	50
'2ND24236'	Expt13_2006_Carrington	63.4
'2ND24236'	Expt13_2006_Minot	55.25
'2ND24236'	Expt13_2006_NessonValley	46.16
'2ND24236'	Expt13_2006_Sidney	51
'2ND24236'	Expt13_2006_Williston	54.9
'2ND24236'	FHBN_2006_Crookston07	53.5
'2ND24236'	FHBN_2006_Fargo	50
'2ND24236'	FHBN_2006_Langdon	46
'2ND24238'	Expt13_2006_Carrington	61.4
'2ND24238'	Expt13_2006_Minot	57.15
'2ND24238'	Expt13_2006_NessonValley	49.88
'2ND24238'	Expt13_2006_Sidney	54
'2ND24238'	Expt13_2006_Williston	56.3
'2ND24238'	FHBN_2006_Crookston07	55
'2ND24238'	FHBN_2006_Fargo	53
'2ND24238'	FHBN_2006_Langdon	48
'2ND24239'	Expt13_2006_Carrington	60.1
'2ND24239'	Expt13_2006_Minot	57.03
'2ND24239'	Expt13_2006_NessonValley	49.47
'2ND24239'	Expt13_2006_Sidney	54
'2ND24239'	Expt13_2006_Williston	57
'2ND24239'	FHBN_2006_Crookston07	56
'2ND24239'	FHBN_2006_Fargo	54
'2ND24239'	FHBN_2006_Langdon	47
'2ND24250'	Expt13_2006_Carrington	63.1
'2ND24250'	Expt13_2006_Minot	56.07
'2ND24250'	Expt13_2006_NessonValley	49.37
'2ND24250'	Expt13_2006_Sidney	52
'2ND24250'	Expt13_2006_Williston	56.7
'2ND24250'	FHBN_2006_Crookston07	55
'2ND24250'	FHBN_2006_Fargo	53
'2ND24250'	FHBN_2006_Langdon	48
'2ND24259'	Expt13_2006_Carrington	61.9
'2ND24259'	Expt13_2006_Minot	57
'2ND24259'	Expt13_2006_NessonValley	52.27
'2ND24259'	Expt13_2006_Sidney	55
'2ND24259'	Expt13_2006_Williston	57.6
'2ND24259'	FHBN_2006_Crookston07	55
'2ND24259'	FHBN_2006_Fargo	55
'2ND24259'	FHBN_2006_Langdon	50
'2ND24263'	Expt13_2006_Carrington	62.4
'2ND24263'	Expt13_2006_Minot	56.42
'2ND24263'	Expt13_2006_NessonValley	49.81
'2ND24263'	Expt13_2006_Sidney	54
'2ND24263'	Expt13_2006_Williston	56.3
'2ND24263'	FHBN_2006_Crookston07	54
'2ND24263'	FHBN_2006_Fargo	54
'2ND24263'	FHBN_2006_Langdon	49
'2ND24263'	CAPWUE_2012_NormN-Irr_Aberdeen	163.5
'2ND24263'	CAPWUE_2012_LowN-Irr_Aberdeen	161.999999999999
'2ND24263'	CAPWUE_2013_NormN-Irr_Aberdeen	162
'2ND24263'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'2ND24266'	Expt13_2006_Carrington	61.2
'2ND24266'	Expt13_2006_Minot	56.77
'2ND24266'	Expt13_2006_NessonValley	49.27
'2ND24266'	Expt13_2006_Sidney	53
'2ND24266'	Expt13_2006_Williston	56
'2ND24266'	FHBN_2006_Crookston07	55
'2ND24266'	FHBN_2006_Fargo	50
'2ND24266'	FHBN_2006_Langdon	48
'2ND24266'	CAPWUE_2012_NormN-Irr_Aberdeen	166
'2ND24266'	CAPWUE_2012_LowN-Irr_Aberdeen	162.999999999999
'2ND24266'	CAPWUE_2013_NormN-Irr_Aberdeen	162.5
'2ND24266'	CAPWUE_2013_LowN-Irr_Aberdeen	162
'2ND24270'	Expt13_2006_Carrington	61.5
'2ND24270'	Expt13_2006_Minot	56.57
'2ND24270'	Expt13_2006_NessonValley	48.63
'2ND24270'	Expt13_2006_Sidney	53
'2ND24270'	Expt13_2006_Williston	56.1
'2ND24270'	FHBN_2006_Crookston07	54.5
'2ND24270'	FHBN_2006_Fargo	51
'2ND24270'	FHBN_2006_Langdon	47
'2ND24287'	Expt13_2006_Carrington	62.7
'2ND24287'	Expt13_2006_Minot	57.29
'2ND24287'	Expt13_2006_NessonValley	50.43
'2ND24287'	Expt13_2006_Sidney	54
'2ND24287'	Expt13_2006_Williston	58.7
'2ND24287'	FHBN_2006_Crookston07	55
'2ND24287'	FHBN_2006_Fargo	55
'2ND24287'	FHBN_2006_Langdon	50
'2ND24287'	CAPWUE_2012_NormN-Irr_Aberdeen	163.5
'2ND24287'	CAPWUE_2012_LowN-Irr_Aberdeen	161.999999999999
'2ND24287'	CAPWUE_2013_NormN-Irr_Aberdeen	160.5
'2ND24287'	CAPWUE_2013_LowN-Irr_Aberdeen	158
'2ND24289'	Expt13_2006_Carrington	67
'2ND24289'	Expt13_2006_Minot	54.46
'2ND24289'	Expt13_2006_NessonValley	46.8
'2ND24289'	Expt13_2006_Sidney	52
'2ND24289'	Expt13_2006_Williston	53
'2ND24289'	FHBN_2006_Crookston07	53
'2ND24289'	FHBN_2006_Fargo	45
'2ND24289'	FHBN_2006_Langdon	46
'2ND24317'	Expt13_2006_Carrington	62
'2ND24317'	Expt13_2006_Minot	56.33
'2ND24317'	Expt13_2006_NessonValley	48.03
'2ND24317'	Expt13_2006_Sidney	53
'2ND24317'	Expt13_2006_Williston	56.6
'2ND24317'	FHBN_2006_Crookston07	53.5
'2ND24317'	FHBN_2006_Fargo	54
'2ND24317'	FHBN_2006_Langdon	46
'2ND24318'	Expt13_2006_Carrington	62.5
'2ND24318'	Expt13_2006_Minot	57.71
'2ND24318'	Expt13_2006_NessonValley	50.47
'2ND24318'	Expt13_2006_Sidney	55
'2ND24318'	Expt13_2006_Williston	57.1
'2ND24318'	FHBN_2006_Crookston07	55
'2ND24318'	FHBN_2006_Fargo	54
'2ND24318'	FHBN_2006_Langdon	47
'2ND24319'	Expt13_2006_Carrington	65.7
'2ND24319'	Expt13_2006_Minot	53.86
'2ND24319'	Expt13_2006_NessonValley	47.02
'2ND24319'	Expt13_2006_Sidney	52
'2ND24319'	Expt13_2006_Williston	53.8
'2ND24319'	FHBN_2006_Crookston07	53
'2ND24319'	FHBN_2006_Fargo	53
'2ND24319'	FHBN_2006_Langdon	45
'2ND24325'	Expt13_2006_Carrington	64.4
'2ND24325'	Expt13_2006_Minot	55.32
'2ND24325'	Expt13_2006_NessonValley	48.33
'2ND24325'	Expt13_2006_Sidney	52
'2ND24325'	Expt13_2006_Williston	55.9
'2ND24325'	FHBN_2006_Crookston07	54
'2ND24325'	FHBN_2006_Fargo	53
'2ND24325'	FHBN_2006_Langdon	46
'2ND24335'	Expt13_2006_Carrington	61.7
'2ND24335'	Expt13_2006_Minot	56.16
'2ND24335'	Expt13_2006_NessonValley	48.2
'2ND24335'	Expt13_2006_Sidney	52
'2ND24335'	Expt13_2006_Williston	55.5
'2ND24335'	FHBN_2006_Crookston07	53.5
'2ND24335'	FHBN_2006_Fargo	50
'2ND24335'	FHBN_2006_Langdon	46
'2ND24341'	Expt13_2006_Carrington	60.8
'2ND24341'	Expt13_2006_Minot	57.32
'2ND24341'	Expt13_2006_NessonValley	48.94
'2ND24341'	Expt13_2006_Sidney	54
'2ND24341'	Expt13_2006_Williston	56.3
'2ND24341'	FHBN_2006_Crookston07	54
'2ND24341'	FHBN_2006_Fargo	53
'2ND24341'	FHBN_2006_Langdon	50
'2ND24346'	Expt13_2006_Carrington	62.4
'2ND24346'	Expt13_2006_Minot	56
'2ND24346'	Expt13_2006_NessonValley	47.43
'2ND24346'	Expt13_2006_Sidney	52
'2ND24346'	Expt13_2006_Williston	55
'2ND24346'	FHBN_2006_Crookston07	53
'2ND24346'	FHBN_2006_Fargo	46
'2ND24346'	FHBN_2006_Langdon	45
'2ND24365'	Expt13_2006_Carrington	65.8
'2ND24365'	Expt13_2006_Minot	54.88
'2ND24365'	Expt13_2006_NessonValley	49.1
'2ND24365'	Expt13_2006_Sidney	52
'2ND24365'	Expt13_2006_Williston	56.3
'2ND24365'	FHBN_2006_Crookston07	54.5
'2ND24365'	FHBN_2006_Fargo	53
'2ND24365'	FHBN_2006_Langdon	50
'2ND24367'	Expt13_2006_Carrington	66.4
'2ND24367'	Expt13_2006_Minot	56.05
'2ND24367'	Expt13_2006_NessonValley	47.68
'2ND24367'	Expt13_2006_Sidney	52
'2ND24367'	Expt13_2006_Williston	55.7
'2ND24367'	FHBN_2006_Crookston07	53.5
'2ND24367'	FHBN_2006_Fargo	53
'2ND24367'	FHBN_2006_Langdon	50
'2ND24383'	Expt13_2006_Carrington	66.5
'2ND24383'	Expt13_2006_Minot	55.33
'2ND24383'	Expt13_2006_NessonValley	46.17
'2ND24383'	Expt13_2006_Sidney	52
'2ND24383'	Expt13_2006_Williston	53.7
'2ND24383'	FHBN_2006_Crookston07	53.5
'2ND24383'	FHBN_2006_Fargo	46
'2ND24383'	FHBN_2006_Langdon	46
'2ND24385'	Expt13_2006_Carrington	62.9
'2ND24385'	Expt13_2006_Minot	55.68
'2ND24385'	Expt13_2006_NessonValley	46.82
'2ND24385'	Expt13_2006_Sidney	51
'2ND24385'	Expt13_2006_Williston	53.8
'2ND24385'	FHBN_2006_Crookston07	53
'2ND24385'	FHBN_2006_Fargo	46
'2ND24385'	FHBN_2006_Langdon	46
'2ND24388'	Expt13_2006_Carrington	66.5
'2ND24388'	Expt13_2006_Minot	56.69
'2ND24388'	Expt13_2006_NessonValley	47.96
'2ND24388'	Expt13_2006_Sidney	52
'2ND24388'	Expt13_2006_Williston	55.2
'2ND24388'	FHBN_2006_Crookston07	53
'2ND24388'	FHBN_2006_Fargo	53
'2ND24388'	FHBN_2006_Langdon	50
'2ND24392'	Expt13_2006_Carrington	61.2
'2ND24392'	Expt13_2006_Minot	55.83
'2ND24392'	Expt13_2006_NessonValley	46.48
'2ND24392'	Expt13_2006_Sidney	51
'2ND24392'	Expt13_2006_Williston	53.3
'2ND24392'	FHBN_2006_Crookston07	52.5
'2ND24392'	FHBN_2006_Fargo	48
'2ND24392'	FHBN_2006_Langdon	46
'ND24393'	Expt13_2006_Carrington	61.9
'ND24393'	Expt13_2006_Minot	56.09
'ND24393'	Expt13_2006_NessonValley	47.83
'ND24393'	Expt13_2006_Sidney	51
'ND24393'	Expt13_2006_Williston	54.4
'ND24393'	FHBN_2006_Crookston07	53.5
'ND24393'	FHBN_2006_Fargo	50
'ND24393'	FHBN_2006_Langdon	45
'2ND24396'	Expt13_2006_Carrington	64.2
'2ND24396'	Expt13_2006_Minot	57.2
'2ND24396'	Expt13_2006_NessonValley	50.94
'2ND24396'	Expt13_2006_Sidney	54
'2ND24396'	Expt13_2006_Williston	57.8
'2ND24396'	FHBN_2006_Crookston07	55.5
'2ND24396'	FHBN_2006_Fargo	54
'2ND24396'	FHBN_2006_Langdon	47
'2ND24402'	Expt13_2006_Carrington	59.9
'2ND24402'	Expt13_2006_Minot	56.2
'2ND24402'	Expt13_2006_NessonValley	49.01
'2ND24402'	Expt13_2006_Sidney	52
'2ND24402'	Expt13_2006_Williston	54.7
'2ND24402'	FHBN_2006_Crookston07	54.5
'2ND24402'	FHBN_2006_Fargo	51
'2ND24402'	FHBN_2006_Langdon	46
'2ND24405'	Expt13_2006_Carrington	62.6
'2ND24405'	Expt13_2006_Minot	55.94
'2ND24405'	Expt13_2006_NessonValley	48.91
'2ND24405'	Expt13_2006_Sidney	52
'2ND24405'	Expt13_2006_Williston	54.1
'2ND24405'	FHBN_2006_Crookston07	54
'2ND24405'	FHBN_2006_Fargo	53
'2ND24405'	FHBN_2006_Langdon	46
'2ND24407'	Expt13_2006_Carrington	65.6
'2ND24407'	Expt13_2006_Minot	56.09
'2ND24407'	Expt13_2006_NessonValley	48.68
'2ND24407'	Expt13_2006_Sidney	52
'2ND24407'	Expt13_2006_Williston	54.4
'2ND24407'	FHBN_2006_Crookston07	54
'2ND24407'	FHBN_2006_Fargo	53
'2ND24407'	FHBN_2006_Langdon	49
'2ND24409'	Expt13_2006_Carrington	62.8
'2ND24409'	Expt13_2006_Minot	56.1
'2ND24409'	Expt13_2006_NessonValley	48.28
'2ND24409'	Expt13_2006_Sidney	51
'2ND24409'	Expt13_2006_Williston	54.8
'2ND24409'	FHBN_2006_Crookston07	53.5
'2ND24409'	FHBN_2006_Fargo	53
'2ND24409'	FHBN_2006_Langdon	46
'2ND24422'	Expt13_2006_Carrington	61.3
'2ND24422'	Expt13_2006_Minot	56.26
'2ND24422'	Expt13_2006_NessonValley	49.39
'2ND24422'	Expt13_2006_Sidney	53
'2ND24422'	Expt13_2006_Williston	56.3
'2ND24422'	FHBN_2006_Crookston07	56
'2ND24422'	FHBN_2006_Fargo	54
'2ND24422'	FHBN_2006_Langdon	47
'2ND24422'	CAPWUE_2012_NormN-Irr_Aberdeen	165
'2ND24422'	CAPWUE_2012_LowN-Irr_Aberdeen	163.999999999999
'2ND24422'	CAPWUE_2013_NormN-Irr_Aberdeen	162
'2ND24422'	CAPWUE_2013_LowN-Irr_Aberdeen	161
'2ND24424'	Expt13_2006_Carrington	61
'2ND24424'	Expt13_2006_Minot	59.42
'2ND24424'	Expt13_2006_NessonValley	54.85
'2ND24424'	Expt13_2006_Sidney	60
'2ND24424'	Expt13_2006_Williston	59.9
'2ND24424'	FHBN_2006_Crookston07	57
'2ND24424'	FHBN_2006_Fargo	58
'2ND24424'	FHBN_2006_Langdon	50
'2ND24426'	Expt13_2006_Carrington	58.9
'2ND24426'	Expt13_2006_Minot	57.55
'2ND24426'	Expt13_2006_NessonValley	51.77
