line	trial	grain yield
'MT050170'	DroughtTrial_2006_Irrigated	5816
'MT050170'	PYT_2005_Huntley	3839.505
'MT050176'	105_2006_Bozeman05	6655
'MT050176'	4706_2006_Bozeman	6833
'MT050176'	806_2006_Huntley	3395
'MT050176'	DroughtTrial_2006_Dryland	5381
'MT050176'	DroughtTrial_2006_Irrigated	6176
'MT050176'	PYT_2005_Huntley	4162.605
'MT050176'	CAPWUE_2011_Huntley	3341.25
'MT050176'	CAPWUE_2011_HighN_Bozeman	7307.99
'MT050176'	CAPWUE_2011_LowN_Bozeman	6124.58
'MT050176'	CAPWUE_2012_HighN_Bozeman	6751
'MT050176'	CAPWUE_2012_Huntley	4865
'MT050176'	CAPWUE_2012_LowN_Bozeman	2199
'MT050176'	SP2-NormN_2011_Crookston	5410.30
'MT050176'	CAPWUE_2012_NormN-Irr_Aberdeen	5985.00000000003
'MT050176'	CAPWUE_2012_LowN-Irr_Aberdeen	6772
'MT050176'	CAPWUE_2012_NormN-Dry_Aberdeen	2470
'MT050176'	CAPWUE_2013_LowN_Bozeman	5791.3608
'MT050176'	CAPWUE_2013_HighN_Bozeman	7245.504
'MT050176'	CAP2Row_Irr_2012_FtCollins	7881.19
'MT050176'	CAP2Row_Dry_2012_FtCollins	2452.27
'MT050176'	CAPWUE_2013_NormN-Irr_Aberdeen	7927.1555035
'MT050176'	CAPWUE_2013_LowN-Irr_Aberdeen	8700.27558700001
'MT050176'	CAPWUE_2013_NormN-Dry_Aberdeen	3547.82
'MT050181'	105_2006_Bozeman05	6114
'MT050181'	4706_2006_Bozeman	6667
'MT050181'	806_2006_Huntley	4110
'MT050181'	DroughtTrial_2006_Dryland	4757
'MT050181'	DroughtTrial_2006_Irrigated	5038
'MT050181'	PYT_2005_Huntley	3446.4
'MT050182'	105_2006_Bozeman05	5923
'MT050182'	4706_2006_Bozeman	6348
'MT050182'	806_2006_Huntley	3989
'MT050182'	DroughtTrial_2006_Dryland	4546
'MT050182'	DroughtTrial_2006_Irrigated	5620
'MT050182'	PYT_2005_Huntley	3397.935
'MT050184'	105_2006_Bozeman05	6386
'MT050184'	4706_2006_Bozeman	7183
'MT050184'	806_2006_Huntley	3597
'MT050184'	DroughtTrial_2006_Dryland	4707
'MT050184'	DroughtTrial_2006_Irrigated	5673
'MT050184'	PYT_2005_Huntley	4114.14
'MT050185'	105_2006_Bozeman05	6079
'MT050185'	4706_2006_Bozeman	6510
'MT050185'	806_2006_Huntley	3909
'MT050185'	DroughtTrial_2006_Dryland	4856
'MT050185'	DroughtTrial_2006_Irrigated	3953
'MT050185'	PYT_2005_Huntley	3995.67
'MT050187'	105_2006_Bozeman05	6451
'MT050187'	4706_2006_Bozeman	6188
'MT050187'	806_2006_Huntley	3403
'MT050187'	DroughtTrial_2006_Dryland	4381
'MT050187'	DroughtTrial_2006_Irrigated	5147
'MT050187'	PYT_2005_Huntley	3602.565
'MT050187'	CAPWUE_2011_Huntley	2728.57
'MT050187'	CAPWUE_2011_HighN_Bozeman	7460.57
'MT050187'	CAPWUE_2011_LowN_Bozeman	7553.17
'MT050187'	CAPWUE_2012_HighN_Bozeman	5961
'MT050187'	CAPWUE_2012_Huntley	3643
'MT050187'	CAPWUE_2012_LowN_Bozeman	2125
'MT050187'	SP2-NormN_2011_Crookston	5954.69
'MT050187'	CAPWUE_2012_NormN-Irr_Aberdeen	5997.50000000001
'MT050187'	CAPWUE_2012_LowN-Irr_Aberdeen	5419.99999999997
'MT050187'	CAPWUE_2012_NormN-Dry_Aberdeen	3407
'MT050187'	CAPWUE_2013_LowN_Bozeman	5341.0068
'MT050187'	CAPWUE_2013_HighN_Bozeman	6401.1536
'MT050187'	CAP2Row_Irr_2012_FtCollins	6213.95
'MT050187'	CAP2Row_Dry_2012_FtCollins	3068.64
'MT050187'	CAPWUE_2013_NormN-Irr_Aberdeen	6485.74506350001
'MT050187'	CAPWUE_2013_LowN-Irr_Aberdeen	6586.64798900001
'MT050187'	CAPWUE_2013_NormN-Dry_Aberdeen	4026.72
'MT050191'	105_2006_Bozeman05	6082
'MT050191'	4706_2006_Bozeman	6837
'MT050191'	806_2006_Huntley	3371
'MT050191'	DroughtTrial_2006_Dryland	5171
'MT050191'	DroughtTrial_2006_Irrigated	6324
'MT050191'	PYT_2005_Huntley	3914.895
'MT050193'	105_2006_Bozeman05	6348
'MT050193'	4706_2006_Bozeman	7020
'MT050193'	806_2006_Huntley	3543
'MT050193'	DroughtTrial_2006_Dryland	4180
'MT050193'	DroughtTrial_2006_Irrigated	4919
'MT050193'	PYT_2005_Huntley	3408.705
'MT050195'	105_2006_Bozeman05	6588
'MT050195'	4706_2006_Bozeman	6477
'MT050195'	806_2006_Huntley	3215
'MT050195'	DroughtTrial_2006_Dryland	4298
'MT050195'	DroughtTrial_2006_Irrigated	4958
'MT050195'	PYT_2005_Huntley	3376.395
'MT050195'	CAPWUE_2011_Huntley	2796.00
'MT050195'	CAPWUE_2011_HighN_Bozeman	6359.79
'MT050195'	CAPWUE_2011_LowN_Bozeman	5479.59
'MT050195'	CAPWUE_2012_HighN_Bozeman	5245
'MT050195'	CAPWUE_2012_Huntley	4267
'MT050195'	CAPWUE_2012_LowN_Bozeman	1773
'MT050195'	SP2-NormN_2011_Crookston	6357.94
'MT050195'	CAPWUE_2012_NormN-Irr_Aberdeen	5179.00000000002
'MT050195'	CAPWUE_2012_LowN-Irr_Aberdeen	4197
'MT050195'	CAPWUE_2012_NormN-Dry_Aberdeen	3090
'MT050195'	CAPWUE_2013_LowN_Bozeman	6481.2648
'MT050195'	CAPWUE_2013_HighN_Bozeman	6313.9392
'MT050195'	CAP2Row_Irr_2012_FtCollins	7291.22
'MT050195'	CAP2Row_Dry_2012_FtCollins	3156.52
'MT050195'	CAPWUE_2013_NormN-Irr_Aberdeen	6940.67500050001
'MT050195'	CAPWUE_2013_LowN-Irr_Aberdeen	6571.324335
'MT050195'	CAPWUE_2013_NormN-Dry_Aberdeen	3586.91
'MT050197'	105_2006_Bozeman05	6254
'MT050197'	4706_2006_Bozeman	6480
'MT050197'	806_2006_Huntley	3389
'MT050197'	DroughtTrial_2006_Dryland	3480
'MT050197'	DroughtTrial_2006_Irrigated	4445
'MT050197'	PYT_2005_Huntley	3548.715
'MT050198'	105_2006_Bozeman05	6626
'MT050198'	4706_2006_Bozeman	5998
'MT050198'	806_2006_Huntley	3642
'MT050198'	DroughtTrial_2006_Dryland	5198
'MT050198'	DroughtTrial_2006_Irrigated	5974
'MT050198'	PYT_2005_Huntley	3220.23
'MT050198'	CAPWUE_2011_Huntley	3430.43
'MT050198'	CAPWUE_2011_HighN_Bozeman	7341.01
'MT050198'	CAPWUE_2011_LowN_Bozeman	6530.12
'MT050198'	CAPWUE_2012_HighN_Bozeman	5594
'MT050198'	CAPWUE_2012_Huntley	3875
'MT050198'	CAPWUE_2012_LowN_Bozeman	2254
'MT050198'	SP2-NormN_2011_Crookston	5101.14
'MT050198'	CAPWUE_2012_NormN-Irr_Aberdeen	6255.00000000002
'MT050198'	CAPWUE_2012_LowN-Irr_Aberdeen	7710.00000000001
'MT050198'	CAPWUE_2012_NormN-Dry_Aberdeen	2750
'MT050198'	CAPWUE_2013_LowN_Bozeman	6219.1971
'MT050198'	CAPWUE_2013_HighN_Bozeman	7148.7056
'MT050198'	CAP2Row_Irr_2012_FtCollins	6570.69
'MT050198'	CAP2Row_Dry_2012_FtCollins	2969.16
'MT050198'	CAPWUE_2013_NormN-Irr_Aberdeen	7817.88343250004
'MT050198'	CAPWUE_2013_LowN-Irr_Aberdeen	8126.71916099999
'MT050198'	CAPWUE_2013_NormN-Dry_Aberdeen	3430.53
'MT050199'	105_2006_Bozeman05	6061
'MT050199'	4706_2006_Bozeman	6977
'MT050199'	806_2006_Huntley	3823
'MT050199'	DroughtTrial_2006_Dryland	3746
'MT050199'	DroughtTrial_2006_Irrigated	4896
'MT050199'	PYT_2005_Huntley	3392.55
'MT050200'	105_2006_Bozeman05	5867
'MT050200'	4706_2006_Bozeman	6042
'MT050200'	806_2006_Huntley	2862
'MT050200'	DroughtTrial_2006_Dryland	4868
'MT050200'	DroughtTrial_2006_Irrigated	5078
'MT050200'	PYT_2005_Huntley	3645.645
'MT050201'	105_2006_Bozeman05	6096
'MT050201'	4706_2006_Bozeman	6583
'MT050201'	806_2006_Huntley	4527
'MT050201'	DroughtTrial_2006_Dryland	5081
'MT050201'	DroughtTrial_2006_Irrigated	5352
'MT050201'	PYT_2005_Huntley	3828.735
'MT050203'	105_2006_Bozeman05	6674
'MT050203'	4706_2006_Bozeman	6931
'MT050203'	806_2006_Huntley	4065
'MT050203'	DroughtTrial_2006_Dryland	3908
'MT050203'	DroughtTrial_2006_Irrigated	5886
'MT050203'	PYT_2005_Huntley	2864.82
'MT050204'	105_2006_Bozeman05	6324
'MT050204'	4706_2006_Bozeman	7085
'MT050204'	806_2006_Huntley	4035
'MT050204'	DroughtTrial_2006_Dryland	5592
'MT050204'	DroughtTrial_2006_Irrigated	5668
'MT050204'	PYT_2005_Huntley	4534.17
'MT050205'	105_2006_Bozeman05	6577
'MT050205'	4706_2006_Bozeman	6834
'MT050205'	806_2006_Huntley	4135
'MT050205'	DroughtTrial_2006_Dryland	5687
'MT050205'	DroughtTrial_2006_Irrigated	5999
'MT050205'	PYT_2005_Huntley	4071.06
'MT050206'	105_2006_Bozeman05	6300
'MT050206'	4706_2006_Bozeman	6715
'MT050206'	806_2006_Huntley	4110
'MT050206'	DroughtTrial_2006_Dryland	5285
'MT050206'	DroughtTrial_2006_Irrigated	6342
'MT050206'	PYT_2005_Huntley	4038.75
'MT050207'	105_2006_Bozeman05	6790
'MT050207'	4706_2006_Bozeman	6636
'MT050207'	806_2006_Huntley	3890
'MT050207'	DroughtTrial_2006_Dryland	6617
'MT050207'	DroughtTrial_2006_Irrigated	6555
'MT050207'	PYT_2005_Huntley	4141.065
'MT050209'	105_2006_Bozeman05	6951
'MT050209'	4706_2006_Bozeman	6606
'MT050209'	806_2006_Huntley	4046
'MT050209'	DroughtTrial_2006_Dryland	5486
'MT050209'	DroughtTrial_2006_Irrigated	5965
'MT050209'	PYT_2005_Huntley	4114.14
'MT050209'	CAPWUE_2011_Huntley	3433.71
'MT050209'	CAPWUE_2011_HighN_Bozeman	7382.42
'MT050209'	CAPWUE_2011_LowN_Bozeman	6392.83
'MT050209'	CAPWUE_2012_HighN_Bozeman	5807
'MT050209'	CAPWUE_2012_Huntley	4243
'MT050209'	CAPWUE_2012_LowN_Bozeman	2060
'MT050209'	SP2-NormN_2011_Crookston	6089.11
'MT050209'	CAPWUE_2012_NormN-Irr_Aberdeen	7089.50000000001
'MT050209'	CAPWUE_2012_LowN-Irr_Aberdeen	8024.99999999998
'MT050209'	CAPWUE_2012_NormN-Dry_Aberdeen	3632
'MT050209'	CAPWUE_2013_LowN_Bozeman	6931.1397
'MT050209'	CAPWUE_2013_HighN_Bozeman	6498.9104
'MT050209'	CAP2Row_Irr_2012_FtCollins	6762.91
'MT050209'	CAP2Row_Dry_2012_FtCollins	3254.13
'MT050209'	CAPWUE_2013_NormN-Irr_Aberdeen	7534.67107050002
'MT050209'	CAPWUE_2013_LowN-Irr_Aberdeen	8216.52926499999
'MT050209'	CAPWUE_2013_NormN-Dry_Aberdeen	3381.66
'MT050210'	105_2006_Bozeman05	6787
'MT050210'	4706_2006_Bozeman	6352
'MT050210'	806_2006_Huntley	4183
'MT050210'	DroughtTrial_2006_Dryland	4931
'MT050210'	DroughtTrial_2006_Irrigated	5184
'MT050210'	PYT_2005_Huntley	3893.355
'MT050211'	105_2006_Bozeman05	6499
'MT050211'	4706_2006_Bozeman	6992
'MT050211'	806_2006_Huntley	4159
'MT050211'	DroughtTrial_2006_Dryland	5190
'MT050211'	DroughtTrial_2006_Irrigated	5568
'MT050211'	PYT_2005_Huntley	4049.52
'MT050212'	105_2006_Bozeman05	6338
'MT050212'	4706_2006_Bozeman	6907
'MT050212'	806_2006_Huntley	3852
'MT050212'	DroughtTrial_2006_Dryland	5503
'MT050212'	DroughtTrial_2006_Irrigated	5304
'MT050212'	PYT_2005_Huntley	4189.53
'MT050214'	105_2006_Bozeman05	6496
'MT050214'	4706_2006_Bozeman	6720
'MT050214'	806_2006_Huntley	3954
'MT050214'	DroughtTrial_2006_Dryland	5059
'MT050214'	DroughtTrial_2006_Irrigated	6847
'MT050214'	PYT_2005_Huntley	4162.605
'MT050214'	CAPWUE_2011_Huntley	3067.74
'MT050214'	CAPWUE_2011_HighN_Bozeman	6286.74
'MT050214'	CAPWUE_2011_LowN_Bozeman	5772.54
'MT050214'	CAPWUE_2012_HighN_Bozeman	5959
'MT050214'	CAPWUE_2012_Huntley	3849
'MT050214'	CAPWUE_2012_LowN_Bozeman	1960
'MT050214'	SP2-NormN_2011_Crookston	6982.98
'MT050214'	CAPWUE_2012_NormN-Irr_Aberdeen	6592.50000000001
'MT050214'	CAPWUE_2012_LowN-Irr_Aberdeen	6282.00000000002
'MT050214'	CAPWUE_2012_NormN-Dry_Aberdeen	2219
'MT050214'	CAPWUE_2013_LowN_Bozeman	7184.1045
'MT050214'	CAPWUE_2013_HighN_Bozeman	6830.996
'MT050214'	CAP2Row_Irr_2012_FtCollins	8099.20
'MT050214'	CAP2Row_Dry_2012_FtCollins	4819.41
'MT050214'	CAPWUE_2013_NormN-Irr_Aberdeen	7255.92685
'MT050214'	CAPWUE_2013_LowN-Irr_Aberdeen	7158.796242
'MT050214'	CAPWUE_2013_NormN-Dry_Aberdeen	3674.87
'MT050218'	105_2006_Bozeman05	5961
'MT050218'	4706_2006_Bozeman	6114
'MT050218'	806_2006_Huntley	3828
'MT050218'	DroughtTrial_2006_Dryland	5720
'MT050218'	DroughtTrial_2006_Irrigated	4908
'MT050218'	PYT_2005_Huntley	3855.66
'MT050220'	105_2006_Bozeman05	6354
'MT050220'	4706_2006_Bozeman	6650
'MT050220'	806_2006_Huntley	4541
'MT050220'	DroughtTrial_2006_Dryland	6073
'MT050220'	DroughtTrial_2006_Irrigated	5586
'MT050220'	PYT_2005_Huntley	3957.975
'MT050221'	105_2006_Bozeman05	6131
'MT050221'	4706_2006_Bozeman	7064
'MT050221'	806_2006_Huntley	3613
'MT050221'	DroughtTrial_2006_Dryland	4759
'MT050221'	DroughtTrial_2006_Irrigated	5281
'MT050221'	PYT_2005_Huntley	3834.12
'MT050222'	105_2006_Bozeman05	6757
'MT050222'	4706_2006_Bozeman	6387
'MT050222'	806_2006_Huntley	3594
'MT050222'	DroughtTrial_2006_Dryland	5658
'MT050222'	DroughtTrial_2006_Irrigated	6332
'MT050222'	PYT_2005_Huntley	4544.94
'MT050223'	105_2006_Bozeman05	6631
'MT050223'	4706_2006_Bozeman	6464
'MT050223'	806_2006_Huntley	3661
'MT050223'	DroughtTrial_2006_Dryland	5497
'MT050223'	DroughtTrial_2006_Irrigated	6681
'MT050223'	PYT_2005_Huntley	3618.72
'MT050224'	105_2006_Bozeman05	6292
'MT050224'	4706_2006_Bozeman	6815
'MT050224'	806_2006_Huntley	3661
'MT050224'	DroughtTrial_2006_Dryland	5182
'MT050224'	DroughtTrial_2006_Irrigated	5539
'MT050224'	PYT_2005_Huntley	3597.18
'MT050231'	105_2006_Bozeman05	6284
'MT050231'	4706_2006_Bozeman	6472
'MT050231'	806_2006_Huntley	2539
'MT050231'	DroughtTrial_2006_Dryland	4497
'MT050231'	DroughtTrial_2006_Irrigated	4456
'MT050231'	PYT_2005_Huntley	3667.185
'MT050232'	105_2006_Bozeman05	6741
'MT050232'	4706_2006_Bozeman	6330
'MT050232'	806_2006_Huntley	4030
'MT050232'	DroughtTrial_2006_Dryland	4468
'MT050232'	DroughtTrial_2006_Irrigated	4990
'MT050232'	PYT_2005_Huntley	3667.185
'MT050234'	105_2006_Bozeman05	6136
'MT050234'	4706_2006_Bozeman	7032
'MT050234'	806_2006_Huntley	2932
'MT050234'	DroughtTrial_2006_Dryland	4163
'MT050234'	DroughtTrial_2006_Irrigated	5075
'MT050234'	PYT_2005_Huntley	2541.72
'MT050234'	CAPWUE_2011_Huntley	3179.24
'MT050234'	CAPWUE_2011_HighN_Bozeman	7154.81
'MT050234'	CAPWUE_2011_LowN_Bozeman	6209.18
'MT050234'	CAPWUE_2012_HighN_Bozeman	5018
'MT050234'	CAPWUE_2012_Huntley	3544
'MT050234'	CAPWUE_2012_LowN_Bozeman	2114
'MT050234'	SP2-NormN_2011_Crookston	6942.66
'MT050234'	CAPWUE_2012_NormN-Irr_Aberdeen	6159.50000000001
'MT050234'	CAPWUE_2012_LowN-Irr_Aberdeen	6854
'MT050234'	CAPWUE_2012_NormN-Dry_Aberdeen	3209
'MT050234'	CAPWUE_2013_LowN_Bozeman	6835.3197
'MT050234'	CAPWUE_2013_HighN_Bozeman	6589.9584
'MT050234'	CAP2Row_Irr_2012_FtCollins	6049.09
'MT050234'	CAP2Row_Dry_2012_FtCollins	3628.97
'MT050234'	CAPWUE_2013_NormN-Irr_Aberdeen	6987.37693650001
'MT050234'	CAPWUE_2013_LowN-Irr_Aberdeen	7202.62560700001
'MT050234'	CAPWUE_2013_NormN-Dry_Aberdeen	2756.15
'MT050235'	105_2006_Bozeman05	6036
'MT050235'	4706_2006_Bozeman	6711
'MT050235'	806_2006_Huntley	3701
'MT050235'	DroughtTrial_2006_Dryland	5786
'MT050235'	DroughtTrial_2006_Irrigated	5341
'MT050235'	PYT_2005_Huntley	4033.365
'MT050236'	105_2006_Bozeman05	6634
'MT050236'	4706_2006_Bozeman	6948
'MT050236'	806_2006_Huntley	3712
'MT050236'	DroughtTrial_2006_Dryland	4105
'MT050236'	DroughtTrial_2006_Irrigated	5988
'MT050236'	PYT_2005_Huntley	2934.825
'MT050238'	105_2006_Bozeman05	6378
'MT050238'	4706_2006_Bozeman	6494
'MT050238'	806_2006_Huntley	4167
'MT050238'	DroughtTrial_2006_Dryland	4164
'MT050238'	DroughtTrial_2006_Irrigated	5309
'MT050238'	PYT_2005_Huntley	3704.88
'MT050239'	105_2006_Bozeman05	6198
'MT050239'	4706_2006_Bozeman	6613
'MT050239'	806_2006_Huntley	3276
'MT050239'	DroughtTrial_2006_Dryland	5500
'MT050239'	DroughtTrial_2006_Irrigated	4648
'MT050239'	PYT_2005_Huntley	3715.65
'MT050241'	105_2006_Bozeman05	6109
'MT050241'	4706_2006_Bozeman	6551
'MT050241'	806_2006_Huntley	3120
'MT050241'	DroughtTrial_2006_Dryland	4366
'MT050241'	DroughtTrial_2006_Irrigated	3841
'MT050241'	PYT_2005_Huntley	4173.375
'MT050028'	105_2006_Bozeman05	6039
'MT050028'	4706_2006_Bozeman	6221
'MT050028'	806_2006_Huntley	3933
'MT050028'	DroughtTrial_2006_Dryland	5172
'MT050028'	DroughtTrial_2006_Irrigated	6747
'MT050028'	PYT_2005_Huntley	3279.465
'MT050054'	105_2006_Bozeman05	6217
'MT050054'	4706_2006_Bozeman	6738
'MT050054'	806_2006_Huntley	3664
'MT050054'	DroughtTrial_2006_Dryland	4232
'MT050054'	DroughtTrial_2006_Irrigated	5330
'MT050054'	PYT_2005_Huntley	3123.3
'HARRINGTON'	105_2006_Bozeman05	5498
'HARRINGTON'	4706_2006_Bozeman	6172
'HARRINGTON'	806_2006_Huntley	3992
'HARRINGTON'	PYN-2_2006_Aberdeen	6670.470144
'HARRINGTON'	PYN-2_2006_SodaSprings	2971.492992
'HARRINGTON'	PYN-2_2006_Tetonia	3643.016832
'HARRINGTON'	CAP1_2006_Pullman	5479
'HARRINGTON'	CAP2_2006_Pullman	5084
'HARRINGTON'	CAP3_2006_Pullman	4838
'HARRINGTON'	Expt12_2006_Carrington	4626.8
'HARRINGTON'	Expt13_2006_Carrington	3717.58
'HARRINGTON'	Expt12_2006_Langdon	4207.16
'HARRINGTON'	Expt13_2006_Langdon	3346.36
'HARRINGTON'	Expt12_2006_Minot	4045.76
'HARRINGTON'	Expt13_2006_Minot	4164.12
'HARRINGTON'	Expt12_2006_NessonValley	31.3
'HARRINGTON'	Expt13_2006_NessonValley	51.5
'HARRINGTON'	Expt12_2006_Sidney	3470.1
'HARRINGTON'	Expt13_2006_Sidney	3432.44
'HARRINGTON'	Expt12_2006_Williston	1597.86
'HARRINGTON'	Expt13_2006_Williston	1490.26
'HARRINGTON'	CAP-2_2007_Aberdeen	4902.096
'HARRINGTON'	CAP-2_2007_Filer	7101.324
'HARRINGTON'	Expt41_2007_Langdon	3523.9
'HARRINGTON'	CAP1_2007_Genesee	2963
'HARRINGTON'	CAP2_2007_Genesee	2295
'HARRINGTON'	CAP3_2007_Genesee	2713
'HARRINGTON'	CAP1_2007_Pullman	5143
'HARRINGTON'	CAP2_2007_Pullman	5257
'HARRINGTON'	CAP3_2007_Pullman	5414
'HARRINGTON'	DroughtTrial_2006_Dryland	5336
'HARRINGTON'	DroughtTrial_2006_Irrigated	5825
'HARRINGTON'	2401_2006_Beiseker	4828.88
'HARRINGTON'	2401_2006_Conrad	4844.47
'HARRINGTON'	2401_2006_Fairfield	5839.58
'HARRINGTON'	2301_2006_Fairfield05	6345.16
'HARRINGTON'	2401_2006_Fairfield05	6093.91
'HARRINGTON'	INT-IM_2006_Fairfield05	6084.49
'HARRINGTON'	INT-IM_2006_Fairfield	6083.84
'HARRINGTON'	2301_2006_IdahoFalls05	6358.88
'HARRINGTON'	2401_2006_IdahoFalls05	6231.24
'HARRINGTON'	INT-IM_2006_IdahoFalls05	6344.89
'HARRINGTON'	2401_2006_IdahoFalls	6503.36
'HARRINGTON'	INT-IM_2006_IdahoFalls	6710.39
'HARRINGTON'	2401_2006_SidneyDry	3859.47
'HARRINGTON'	CAP-2_2008_Aberdeen	6054.872
'HARRINGTON'	Expt41_2008_Fargo	3314.08
'HARRINGTON'	Expt42_2008_Fargo	3491.6
'HARRINGTON'	CAP1_2008_Genesee	4745
'HARRINGTON'	CAP2_2008_Genesee	4647
'HARRINGTON'	CAP3_2008_Genesee	5140
'HARRINGTON'	CAP1_2008_Pullman	4921
'HARRINGTON'	CAP2_2008_Pullman	5041
'HARRINGTON'	CAP3_2008_Pullman	5102
'HARRINGTON'	Expt41_2008_Langdon	4234.06
'HARRINGTON'	Expt42_2008_Langdon	5105.62
'HARRINGTON'	2201_2007_Fairfield06	5491.7415397859
'HARRINGTON'	2202_2007_Fairfield06	5792.6238769032
'HARRINGTON'	2203_2007_Fairfield06	5628.207887233
'HARRINGTON'	2301_2007_Fairfield06	5913.2727174907
'HARRINGTON'	2301_2007_Fairfield	5776.7525689998
'HARRINGTON'	2401_2007_Fairfield	5837.1442405983
'HARRINGTON'	PYT_2007_Bozeman	4873.425
'HARRINGTON'	2201_2007_IdahoFalls06	7057.31
'HARRINGTON'	2202_2007_IdahoFalls06	7468.62
'HARRINGTON'	2203_2007_IdahoFalls06	6910.42
'HARRINGTON'	2301_2007_IdahoFalls06	7098.66
'HARRINGTON'	2401_2007_IdahoFalls08	7995.6824662398
'HARRINGTON'	2301_2007_IdahoFalls	8642.20
'HARRINGTON'	2401_2007_IdahoFalls	6892.32
'HARRINGTON'	2401_2007_Rexburg08	6093.0220046269
'HARRINGTON'	2301_2007_Rexburg	7730.1339645989
'HARRINGTON'	2401_2007_Rexburg	7646.7423468015
'HARRINGTON'	2401_2007_TwinFalls08	7748.3052671222
'HARRINGTON'	2301_2007_TwinFalls	8930.1662452252
'HARRINGTON'	2401_2007_TwinFalls	8186.0978102975
'HARRINGTON'	PYT_2007_Huntley	3317.16
'HARRINGTON'	Expt13_2009_Carrington	5423
'HARRINGTON'	Expt13_2009_Fargo	5186.32
'HARRINGTON'	Expt41_2009_Fargo	6025.6
'HARRINGTON'	Expt13_2009_Langdon	6127.8
'HARRINGTON'	Expt41_2009_Langdon	6213.9
'HARRINGTON'	Expt13_2009_Minot	6041.7
'HARRINGTON'	Expt13_2009_Ray	6951
'HARRINGTON'	Expt13_2009_Sidney	6262.3
'HARRINGTON'	Expt13_2009_Williston	3744.5
'HARRINGTON'	CAP1_2009_Pullman	5194
'HARRINGTON'	CAP2_2009_Pullman	5282
'HARRINGTON'	CAP3_2009_Pullman	4774
'HARRINGTON'	CAP2_2007_BozemanDry	7609.54
'HARRINGTON'	CAP2_2007_BozemanIrr	8571.14
'HARRINGTON'	CAP3_2008_BozemanDry	7344.98
'HARRINGTON'	CAP3_2008_BozemanIrr	5892.055653704
'HARRINGTON'	CAP4_2009_BozemanDry	5038.582810204
'HARRINGTON'	PYT_2005_Huntley	3995.67
'HARRINGTON'	PYT_2008_Huntley	4178.76
'HARRINGTON'	PYT_2009_Bozeman	7411.227234795
'HARRINGTON'	PYT_2009_Huntley	2797.6
'HARRINGTON'	SP2-NormN_2011_Crookston	6189.92
'HARRINGTON'	CAP1_2009_Genesee	6006
'HARRINGTON'	CAP2_2009_Genesee	5804
'HARRINGTON'	CAP3_2009_Genesee	6439
'HARRINGTON'	CAPWUE_2012_NormN-Irr_Aberdeen	
'HARRINGTON'	CAPWUE_2012_LowN-Irr_Aberdeen	
'HARRINGTON'	CAPWUE_2012_NormN-Dry_Aberdeen	3544
'HARRINGTON'	NSGC_2012_NormN-Irr_Aberdeen	8404
'HARRINGTON'	NSGC_2012_NormN-Dry_Aberdeen	4359
'HARRINGTON'	NSGC_2012_LowN-Dry_Aberdeen	3380
'HARRINGTON'	CAPWUE_2013_LowN_Bozeman	5929.4414125
'HARRINGTON'	CAPWUE_2013_HighN_Bozeman	6402.4913666667
'HARRINGTON'	CAP2Row_Irr_2012_FtCollins	6494.64
'HARRINGTON'	CAP2Row_Dry_2012_FtCollins	3378.08
'HARRINGTON'	NSGC_2013_NN-TD_Aberdeen	6396
'HARRINGTON'	CAPWUE_2013_NormN-Irr_Aberdeen	7425.69954259524
'HARRINGTON'	CAPWUE_2013_LowN-Irr_Aberdeen	7374.36908357143
'HARRINGTON'	CAPWUE_2013_NormN-Dry_Aberdeen	4241.74
'HAXBY'	105_2006_Bozeman05	6445
'HAXBY'	4706_2006_Bozeman	6736
'HAXBY'	806_2006_Huntley	3424
'HAXBY'	DroughtTrial_2006_Dryland	4065
'HAXBY'	DroughtTrial_2006_Irrigated	5630
'HAXBY'	CAP2_2007_BozemanDry	7774.43
'HAXBY'	CAP2_2007_BozemanIrr	8027.90
'HAXBY'	CAP3_2008_BozemanDry	7473.14
'HAXBY'	CAP3_2008_BozemanIrr	6305.824644776
'HAXBY'	CAP4_2009_BozemanDry	5420.071647946
'HAXBY'	PYT_2005_Huntley	3430.245
'HAXBY'	PYT_2008_Huntley	4270.305
'ROBUST'	105_2006_Bozeman05	5009
'ROBUST'	4706_2006_Bozeman	5588
'ROBUST'	806_2006_Huntley	2956
'ROBUST'	CAP1_2006_Pullman	4974
'ROBUST'	CAP2_2006_Pullman	4485
'ROBUST'	CAP3_2006_Pullman	4150
'ROBUST'	Expt12_2006_Carrington	3599.22
'ROBUST'	Expt13_2006_Carrington	4486.92
'ROBUST'	Expt12_2006_Langdon	3722.96
'ROBUST'	Expt13_2006_Langdon	2356.44
'ROBUST'	Expt12_2006_Minot	4088.8
'ROBUST'	Expt13_2006_Minot	3550.8
'ROBUST'	Expt12_2006_NessonValley	58.3
'ROBUST'	Expt13_2006_NessonValley	67.4
'ROBUST'	Expt12_2006_Sidney	4201.78
'ROBUST'	Expt13_2006_Sidney	4169.5
'ROBUST'	Expt12_2006_Williston	2555.5
'ROBUST'	Expt13_2006_Williston	2507.08
'ROBUST'	CAP1_2007_Genesee	3058
'ROBUST'	CAP2_2007_Genesee	2702
'ROBUST'	CAP3_2007_Genesee	2956
'ROBUST'	CAP1_2007_Pullman	5422
'ROBUST'	CAP2_2007_Pullman	4919
'ROBUST'	CAP3_2007_Pullman	4825
'ROBUST'	DroughtTrial_2006_Dryland	3303
